Symbol,Name,Country,IPO Year,Exchange,Cleaned Symbol
DUKB,Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078,United States,2018,NYSE,DUKB
DUKH,Duke Energy Corporation 5.125% Junior Subordinated Debentures due 2073,United States,,NYSE,DUKH
DV,DoubleVerify Holdings Inc. Common Stock,,2021,NYSE,DV
DVA,DaVita Inc. Common Stock,United States,,NYSE,DVA
DVD,Dover Motorsports Inc. Common Stock,United States,1996,NYSE,DVD
DVN,Devon Energy Corporation Common Stock,United States,,NYSE,DVN
DWIN,Delwinds Insurance Acquisition Corp. Class A Common Stock,,2021,NYSE,DWIN
DX,Dynex Capital Inc. Common Stock,United States,,NYSE,DX
DX^C,Dynex Capital Inc. 6.900% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,,NYSE,DX.C
DXC,DXC Technology Company Common Stock ,,,NYSE,DXC
DY,Dycom Industries Inc. Common Stock,United States,,NYSE,DY
DYFN,Angel Oak Dynamic Financial Strategies Income Term Trust Common Shares of Beneficial Interest,,2020,NYSE,DYFN
E,ENI S.p.A. Common Stock,Italy,,NYSE,E
EAF,GrafTech International Ltd. Common Stock,United States,2018,NYSE,EAF
EAI,Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066,United States,2016,NYSE,EAI
EARN,Ellington Residential Mortgage REIT Common Shares of Beneficial Interest,United States,2013,NYSE,EARN
EAT,Brinker International Inc. Common Stock,United States,,NYSE,EAT
EB,Eventbrite Inc. Class A Common Stock,United States,2018,NYSE,EB
EBF,Ennis Inc. Common Stock,United States,,NYSE,EBF
EBR,Centrais Electricas Brasileiras S A American Depositary Shares (Each representing one Common Share),,2016,NYSE,EBR
EBS,Emergent Biosolutions Inc. Common Stock,United States,2006,NYSE,EBS
EC,Ecopetrol S.A. American Depositary Shares,Colombia,,NYSE,EC
ECC           ,Eagle Point Credit Company Inc. Common Stock,United States,2014,NYSE,ECC           
ECCB,Eagle Point Credit Company Inc. 7.75% Series B Term Preferred Stock due 2026,United States,2016,NYSE,ECCB
ECCC,Eagle Point Credit Company Inc. 6.50% Series C Term Preferred Stock due 2031,United States,,NYSE,ECCC
ECCW,Eagle Point Credit Company Inc. 6.75% Notes due 2031,United States,2021,NYSE,ECCW
ECCX,Eagle Point Credit Company Inc. 6.6875% Notes due 2028,United States,2018,NYSE,ECCX
ECCY,Eagle Point Credit Company Inc. 6.75% Notes due 2027,United States,2017,NYSE,ECCY
ECL,Ecolab Inc. Common Stock,United States,,NYSE,ECL
ECOM          ,ChannelAdvisor Corporation Common Stock,United States,2013,NYSE,ECOM          
ED,Consolidated Edison Inc. Common Stock,United States,,NYSE,ED
EDD,Morgan Stanley Emerging Markets Domestic Debt Fund Inc. Morgan Stanley Emerging Markets Domestic Debt Fund Inc. Common Stock,United States,2007,NYSE,EDD
EDF,Stone Harbor Emerging Markets Income Fund Common Shares of Beneficial Interest,United States,2010,NYSE,EDF
EDI,Stone Harbor Emerging Markets Total Income Fund Common Shares of Beneficial Interests,United States,2012,NYSE,EDI
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares,Argentina,2007,NYSE,EDN
EDR,Endeavor Group Holdings Inc. Class A Common Stock,,2021,NYSE,EDR
EDU,New Oriental Education & Technology Group Inc. Sponsored ADR representing 1 Ordinary Share (Cayman Islands),China,2006,NYSE,EDU
EEA,The European Equity Fund Inc. Common Stock,United States,,NYSE,EEA
EEX,Emerald Holding Inc. Common Stock,United States,2017,NYSE,EEX
EFC,Ellington Financial Inc. Common Stock ,United States,2010,NYSE,EFC
EFC^A,Ellington Financial Inc. 6.750% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,,NYSE,EFC.A
EFL,Eaton Vance Floating-Rate 2022 Target Term Trust Common Shares of Beneficial Interest,United States,2017,NYSE,EFL
EFR,Eaton Vance Senior Floating-Rate Fund Common Shares of Beneficial Interest,United States,2003,NYSE,EFR
EFT,Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,United States,2004,NYSE,EFT
EFX,Equifax Inc. Common Stock,United States,,NYSE,EFX
EGF,Blackrock Enhanced Government Fund Inc. Common Stock,United States,2005,NYSE,EGF
EGGF,EG Acquisition Corp. Class A Common Stock,,2021,NYSE,EGGF
EGHT,8x8 Inc Common Stock,United States,,NYSE,EGHT
EGO,Eldorado Gold Corporation Ordinary Shares,Canada,,NYSE,EGO
EGP,EastGroup Properties Inc. Common Stock,United States,,NYSE,EGP
EGY,VAALCO Energy Inc.  Common Stock,United States,,NYSE,EGY
EHC,Encompass Health Corporation Common Stock,United States,,NYSE,EHC
EHI,Western Asset Global High Income Fund Inc Common Stock,United States,2003,NYSE,EHI
EIC,Eagle Point Income Company Inc. Common Stock,,2019,NYSE,EIC
EIG,Employers Holdings Inc Common Stock,United States,2007,NYSE,EIG
EIX,Edison International Common Stock,United States,,NYSE,EIX
EL,Estee Lauder Companies Inc. (The) Common Stock,United States,1995,NYSE,EL
ELAN,Elanco Animal Health Incorporated Common Stock,United States,2018,NYSE,ELAN
ELAT,Elanco Animal Health Incorporated 5.00% Tangible Equity Units,United States,2020,NYSE,ELAT
ELC,Entergy Louisiana Inc. Collateral Trust Mortgage Bonds 4.875 % Series due September 1 2066,United States,2016,NYSE,ELC
ELF,e.l.f. Beauty Inc. Common Stock,United States,2016,NYSE,ELF
ELP,Companhia Paranaense de Energia (COPEL) American Depositary Shares (each representing one Unit consisting one Common Share and four non-voting Class B Preferred Shares),Brazil,2021,NYSE,ELP
ELS,Equity Lifestyle Properties Inc. Common Stock,United States,,NYSE,ELS
ELVT,Elevate Credit Inc. Common Stock,United States,2017,NYSE,ELVT
ELY,Callaway Golf Company Common Stock,United States,1992,NYSE,ELY
EMD,Western Asset Emerging Markets Debt Fund Inc Common Stock,United States,,NYSE,EMD
EME,EMCOR Group Inc. Common Stock,United States,,NYSE,EME
EMF,Templeton Emerging Markets Fund Common Stock,United States,1987,NYSE,EMF
EMN,Eastman Chemical Company Common Stock,United States,,NYSE,EMN
EMO,ClearBridge Energy Midstream Opportunity Fund Inc. Common Stock,United States,2011,NYSE,EMO
EMP,Entergy Mississippi LLC First Mortgage Bonds 4.90% Series Due October 1 2066,United States,2016,NYSE,EMP
EMR,Emerson Electric Company Common Stock,United States,,NYSE,EMR
ENB,Enbridge Inc Common Stock,Canada,,NYSE,ENB
ENBA,Enbridge Inc 6.375% Fixed-to-Floating Rate Subordinated Notes Series 2018-B due 2078,Canada,2018,NYSE,ENBA
ENBL,Enable Midstream Partners LP Common Units representing limited partner interests,,2014,NYSE,ENBL
ENIA,Enel Americas S.A. American Depositary Shares,Chile,,NYSE,ENIA
ENIC,Enel Chile S.A. American Depositary Shares (Each representing 50 shares of Common Stock),,2016,NYSE,ENIC
ENJ,Entergy New Orleans LLC First Mortgage Bonds 5.0% Series due December 1 2052,United States,,NYSE,ENJ
ENLC,EnLink Midstream LLC Common Units representing Limited Partner Interests,,,NYSE,ENLC
ENO,Entergy New Orleans LLC First Mortgage Bonds 5.50% Series due April 1 2066,United States,2016,NYSE,ENO
ENPC,Executive Network Partnering Corporation Class A Common Stock,,2020,NYSE,ENPC
ENR,Energizer Holdings Inc. Common Stock,United States,2015,NYSE,ENR
ENR^A,Energizer Holdings Inc. 7.50% Series A Mandatory Convertible Preferred Stock,United States,,NYSE,ENR.A
ENS,EnerSys Common Stock,United States,2004,NYSE,ENS
ENV,Envestnet Inc Common Stock,United States,2010,NYSE,ENV
ENVA,Enova International Inc. Common Stock,United States,2014,NYSE,ENVA
ENZ,Enzo Biochem Inc. Common Stock ($0.01 Par Value),United States,,NYSE,ENZ
EOD,Wells Fargo Global Dividend Opportunity Fund,United States,2007,NYSE,EOD
EOG,EOG Resources Inc. Common Stock,United States,,NYSE,EOG
EOI,Eaton Vance Enhance Equity Income Fund Eaton Vance Enhanced Equity Income Fund Shares of Beneficial Interest,United States,2004,NYSE,EOI
EOS,Eaton Vance Enhance Equity Income Fund II Common Stock,,2005,NYSE,EOS
EOT,Eaton Vance Municipal Income Trust EATON VANCE NATIONAL MUNICIPAL OPPORTUNITIES TRUST,United States,2009,NYSE,EOT
EP^C,El Paso Corporation Preferred Stock,United States,,NYSE,EP.C
EPAC,Enerpac Tool Group Corp. Common Stock,United States,,NYSE,EPAC
EPAM,EPAM Systems Inc. Common Stock,United States,2012,NYSE,EPAM
EPC,Edgewell Personal Care Company Common Stock,,,NYSE,EPC
EPD,Enterprise Products Partners L.P. Common Stock,United States,,NYSE,EPD
EPR,EPR Properties Common Stock,United States,1997,NYSE,EPR
EPR^C,EPR Properties 5.75% Series C Cumulative Convertible Preferred Shares,United States,,NYSE,EPR.C
EPR^E,EPR Properties Series E Cumulative Conv Pfd Shs Ser E,United States,,NYSE,EPR.E
EPR^G,EPR Properties 5.750% Series G Cumulative Redeemable Preferred Shares,United States,,NYSE,EPR.G
EPRT,Essential Properties Realty Trust Inc. Common Stock,United States,2018,NYSE,EPRT
EPWR,Empowerment & Inclusion Capital I Corp. Class A Common Stock,,2021,NYSE,EPWR
EQC,Equity Commonwealth Common Shares of Beneficial Interest,United States,,NYSE,EQC
EQC^D,Equity Commonwealth 6.50% Pfd Conv Shs Ser D,United States,,NYSE,EQC.D
EQD,Equity Distribution Acquisition Corp. Class A Common Stock,United States,2020,NYSE,EQD
EQH,Equitable Holdings Inc. Common Stock,United States,2018,NYSE,EQH
EQH^A,Equitable Holdings Inc. Depositary Shares,United States,,NYSE,EQH.A
EQH^C,Equitable Holdings Inc. Depositary Shares each representing a 1/1000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock Series C,United States,,NYSE,EQH.C
EQHA,EQ Health Acquisition Corp. Class A Common Stock,,2021,NYSE,EQHA
EQNR,Equinor ASA,Norway,,NYSE,EQNR
EQR,Equity Residential Common Shares of Beneficial Interest,United States,,NYSE,EQR
EQS,Equus Total Return Inc. Common Stock,United States,,NYSE,EQS
EQT,EQT Corporation Common Stock,United States,,NYSE,EQT
ERF,Enerplus Corporation Common Stock,Canada,,NYSE,ERF
ERJ,Embraer S.A. Common Stock,Brazil,2000,NYSE,ERJ
ERO,Ero Copper Corp. Common Shares,,2021,NYSE,ERO
ES,Eversource Energy (D/B/A) Common Stock,United States,,NYSE,ES
ESE,ESCO Technologies Inc. Common Stock,United States,,NYSE,ESE
ESGC,Eros STX Global Corporation A Ordinary Shares,,2013,NYSE,ESGC
ESI,Element Solutions Inc. Common Stock,United States,2014,NYSE,ESI
ESNT,Essent Group Ltd. Common Shares,,2013,NYSE,ESNT
ESRT,Empire State Realty Trust Inc. Class A Common Stock,United States,2013,NYSE,ESRT
ESS,Essex Property Trust Inc. Common Stock,United States,1994,NYSE,ESS
ESTC,Elastic N.V. Ordinary Shares,United States,2018,NYSE,ESTC
ESTE,Earthstone Energy Inc. Class A Common Stock,United States,,NYSE,ESTE
ET,Energy Transfer LP Common Units ,United States,,NYSE,ET
ET^C,Energy Transfer L.P. 7.375% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Unit,United States,,NYSE,ET.C
ET^D,Energy Transfer L.P. 7.625% Series D Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Unit,United States,,NYSE,ET.D
ET^E,Energy Transfer L.P. 7.600% Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Unit,United States,,NYSE,ET.E
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund Eaton Vance Tax-Managed Buy-Write Income Fund Common Shares of Beneficial Interest,United States,2005,NYSE,ETB
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund Common Shares of Beneficial Interest,United States,2004,NYSE,ETG
ETH,Ethan Allen Interiors Inc. Common Stock,United States,1993,NYSE,ETH
ETI^,Entergy Texas Inc 5.375% Series A Preferred Stock Cumulative No Par Value,United States,,NYSE,ETI.
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,United States,2007,NYSE,ETJ
ETN,Eaton Corporation PLC Ordinary Shares,Ireland,,NYSE,ETN
ETO,Eaton Vance Tax-Advantage Global Dividend Opp Common Stock,United States,2004,NYSE,ETO
ETR,Entergy Corporation Common Stock,United States,,NYSE,ETR
ETRN,Equitrans Midstream Corporation Common Stock ,,2018,NYSE,ETRN
ETV,Eaton Vance Corporation Eaton Vance Tax-Managed Buy-Write Opportunities Fund Common Shares of Beneficial Interest,United States,2005,NYSE,ETV
ETW,Eaton Vance Corporation Eaton Vance Tax-Managed Global Buy-Write Opportunites Fund Common Shares of Beneficial Interest,United States,2005,NYSE,ETW
ETWO,E2open Parent Holdings Inc.Class A Common Stock,,2020,NYSE,ETWO
ETX           ,Eaton Vance Municipal Income 2028 Term Trust Common Shares of Beneficial Interest,,2013,NYSE,ETX           
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,United States,2006,NYSE,ETY
EURN,Euronav NV Ordinary Shares,,2015,NYSE,EURN
EVA,Enviva Partners LP Common units representing limited partner interests,United States,2015,NYSE,EVA
EVC,Entravision Communications Corporation Common Stock,United States,2000,NYSE,EVC
EVF,Eaton Vance Senior Income Trust Common Stock,United States,1998,NYSE,EVF
EVG,Eaton Vance Short Diversified Income Fund Eaton Vance Short Duration Diversified Income Fund Common Shares of Beneficial Interest,United States,2005,NYSE,EVG
EVH,Evolent Health Inc Class A Common Stock,United States,2015,NYSE,EVH
EVN,Eaton Vance Municipal Income Trust Common Stock,United States,1999,NYSE,EVN
EVR,Evercore Inc. Class A Common Stock,United States,2006,NYSE,EVR
EVRG,Evergy Inc. Common Stock,,2018,NYSE,EVRG
EVRI,Everi Holdings Inc. Common Stock,United States,,NYSE,EVRI
EVT,Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,United States,2003,NYSE,EVT
EVTC,Evertec Inc. Common Stock,Puerto Rico,2013,NYSE,EVTC
EW,Edwards Lifesciences Corporation Common Stock,United States,,NYSE,EW
EXD,Eaton Vance Tax-Managed Buy-Write Strategy Fund Common Shares of Beneficial Interest,United States,2010,NYSE,EXD
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund Eaton Vance Tax-Managed Global Diversified Equity Income Fund Common Shares of Beneficial Interest,United States,2007,NYSE,EXG
EXK,Endeavour Silver Corporation Ordinary Shares (Canada),Canada,,NYSE,EXK
EXP,Eagle Materials Inc Common Stock,United States,,NYSE,EXP
EXPR,Express Inc. Common Stock,United States,2010,NYSE,EXPR
EXR,Extra Space Storage Inc Common Stock,United States,2004,NYSE,EXR
EXTN,Exterran Corporation Common Stock,United States,2015,NYSE,EXTN
F,Ford Motor Company Common Stock,United States,,NYSE,F
F^B,Ford Motor Company 6.20% Notes due June 1 2059,United States,,NYSE,F.B
F^C,Ford Motor Company 6% Notes due December 1 2059,United States,,NYSE,F.C
FACA,Figure Acquisition Corp. I Class A Common Stock,,2021,NYSE,FACA
FACT,Freedom Acquisition I Corp. Class A Ordinary Shares,,2021,NYSE,FACT
FAF,First American Corporation (New) Common Stock,United States,,NYSE,FAF
FAM,First Trust/Aberdeen Global Opportunity Income Fund First Trust/Aberdeen Global Opportunity Income Fund Common Shares of Beneficial Interest,United States,2006,NYSE,FAM
FBC,Flagstar Bancorp Inc. Common Stock,United States,,NYSE,FBC
FBHS,Fortune Brands Home & Security Inc. Common Stock,United States,,NYSE,FBHS
FBK,FB Financial Corporation Common Stock,United States,2016,NYSE,FBK
FBP,First BanCorp. New Common Stock,Puerto Rico,,NYSE,FBP
FC,Franklin Covey Company Common Stock,United States,,NYSE,FC
FCAX,Fortress Capital Acquisition Corp. Class A Ordinary Shares,,2021,NYSE,FCAX
FCF,First Commonwealth Financial Corporation Common Stock,United States,,NYSE,FCF
FCN,FTI Consulting Inc. Common Stock,United States,,NYSE,FCN
FCPT,Four Corners Property Trust Inc. Common Stock,United States,2015,NYSE,FCPT
FCRW,First Eagle Alternative Capital BDC Inc. 6.125% Notes Due 2023,United States,2018,NYSE,FCRW
FCRX,First Eagle Alternative Capital BDC Inc. 5.000% Notes due 2026,United States,2021,NYSE,FCRX
FCT,First Trust Senior Floating Rate Income Fund II Common Shares of Beneficial Interest,United States,2004,NYSE,FCT
FCX,Freeport-McMoRan Inc. Common Stock,United States,,NYSE,FCX
FDEU,First Trust Dynamic Europe Equity Income Fund Common Shares of Beneficial Interest,,2015,NYSE,FDEU
FDP,Fresh Del Monte Produce Inc. Common Stock,Cayman Islands,1997,NYSE,FDP
FDX,FedEx Corporation Common Stock,United States,,NYSE,FDX
FE,FirstEnergy Corp. Common Stock,United States,,NYSE,FE
FEDU,Four Seasons Education (Cayman) Inc. American Depositary Shares each two ADSs representing one ordinary share,,2017,NYSE,FEDU
FEI           ,First Trust MLP and Energy Income Fund Common Shares of Beneficial Interest,,2012,NYSE,FEI           
FENG,Phoenix New Media Limited American Depositary Shares each representing 8 Class A ordinary shares.,China,2011,NYSE,FENG
FEO,First Trust/Aberdeen Emerging Opportunity Fund Common Shares of Beneficial Interest,United States,,NYSE,FEO
FERG,Ferguson plc Ordinary Shares,,2021,NYSE,FERG
FET,Forum Energy Technologies Inc. Common Stock,United States,2012,NYSE,FET
FF,FutureFuel Corp.  Common shares,United States,,NYSE,FF
FFA,First Trust Enhanced Equity Income Fund,United States,2004,NYSE,FFA
FFC,Flaherty & Crumrine Preferred and Income Securities Fund Incorporated,,2003,NYSE,FFC
FGB,First Trust Specialty Finance and Financial Opportunities Fund,United States,2007,NYSE,FGB
FGNA,FG New America Acquisition Corp. Class A Common Stock,,2020,NYSE,FGNA
FHI,Federated Hermes Inc. Common Stock,United States,,NYSE,FHI
FHN,First Horizon Corporation Common Stock,United States,,NYSE,FHN
FHN^B,First Horizon Corporation Depositary Shares each representing a 1/400th interest in a share of Non-Cumulative Perpetual Preferred Stock Series B,United States,,NYSE,FHN.B
FHN^C,First Horizon Corporation Depositary Shares each representing a 1/400th interest in a share of Non-Cumulative Perpetual Preferred Stock Series C,United States,,NYSE,FHN.C
FHN^D,First Horizon Corporation Depositary Shares each representing a 1/400th interest in a share of Non-Cumulative Perpetual Preferred Stock Series D,United States,,NYSE,FHN.D
FHN^E,First Horizon Corporation Depositary Shares each representing a 1/4000th interest in a share of Non-Cumulative Perpetual Preferred Stock Series E,United States,,NYSE,FHN.E
FHN^F,First Horizon Corporation Depositary Shares each representing 1/4000th Interest in a Share of Non-Cumulative Perpetual Preferred Stock Series F,United States,,NYSE,FHN.F
FHS,First High-School Education Group Co. Ltd. American Depositary Shares,,2021,NYSE,FHS
FI,Frank's International N.V. Common Stock,,2013,NYSE,FI
FICO,Fair Isaac Corproation Common Stock,United States,,NYSE,FICO
FIF,First Trust Energy Infrastructure Fund Common Shares of Beneficial Interest,United States,2011,NYSE,FIF
FIGS,FIGS Inc. Class A Common Stock,,2021,NYSE,FIGS
FINS,Angel Oak Financial Strategies Income Term Trust Common Shares of Beneficial Interest,,2019,NYSE,FINS
FINV,FinVolution Group American Depositary Shares,United States,2017,NYSE,FINV
FIS,Fidelity National Information Services Inc. Common Stock,United States,,NYSE,FIS
FIV,First Trust Senior Floating Rate 2022 Target Term Fund Common Shares of Beneficial Interest,United States,2016,NYSE,FIV
FIX,Comfort Systems USA Inc. Common Stock,United States,1997,NYSE,FIX
FL,Foot Locker Inc.,United States,,NYSE,FL
FLC,Flaherty & Crumrine Total Return Fund Inc Common Stock,United States,2003,NYSE,FLC
FLME,Flame Acquisition Corp. Class A Common Stock,,2021,NYSE,FLME
FLNG,FLEX LNG Ltd. Ordinary Shares,,2019,NYSE,FLNG
FLO,Flowers Foods Inc. Common Stock,United States,,NYSE,FLO
