Symbol,Name,Country,IPO Year,Exchange,Cleaned Symbol
PSAGW,Property Solutions Acquisition Corporation II Warrant,United States,2021,NASDAQ,PSAGW
PSEC,Prospect Capital Corporation Common Stock,United States,2004,NASDAQ,PSEC
PSHG,Performance Shipping Inc. Common Shares,Greece,,NASDAQ,PSHG
PSMT,PriceSmart Inc. Common Stock,United States,,NASDAQ,PSMT
PSNL,Personalis Inc. Common Stock,United States,2019,NASDAQ,PSNL
PSTI,Pluristem Therapeutics Inc. Common Stock,Israel,,NASDAQ,PSTI
PSTV,PLUS THERAPEUTICS Inc. Common Stock ,United States,,NASDAQ,PSTV
PSTX,Poseida Therapeutics Inc. Common Stock,United States,2020,NASDAQ,PSTX
PT,Pintec Technology Holdings Limited American Depositary Shares,China,2018,NASDAQ,PT
PTC,PTC Inc. Common Stock,United States,,NASDAQ,PTC
PTCT,PTC Therapeutics Inc. Common Stock,United States,2013,NASDAQ,PTCT
PTE,PolarityTE Inc. Common Stock,United States,,NASDAQ,PTE
PTEN,Patterson-UTI Energy Inc. Common Stock,United States,1993,NASDAQ,PTEN
PTGX,Protagonist Therapeutics Inc. Common Stock,United States,2016,NASDAQ,PTGX
PTIC,PropTech Investment Corporation II Class A Common Stock,United States,2021,NASDAQ,PTIC
PTICU,PropTech Investment Corporation II Unit,United States,2020,NASDAQ,PTICU
PTICW,PropTech Investment Corporation II Warrant,United States,2021,NASDAQ,PTICW
PTIX,Protagenic Therapeutics Inc. Common Stock,United States,,NASDAQ,PTIX
PTIXW,Protagenic Therapeutics Inc. Warrant,United States,,NASDAQ,PTIXW
PTMN,Portman Ridge Finance Corporation Common Stock,United States,,NASDAQ,PTMN
PTNR,Partner Communications Company Ltd. American Depositary Shares,Israel,,NASDAQ,PTNR
PTOC,Pine Technology Acquisition Corp. Class A Common Stock,United States,2021,NASDAQ,PTOC
PTOCU,Pine Technology Acquisition Corp. Unit,United States,2021,NASDAQ,PTOCU
PTOCW,Pine Technology Acquisition Corp. Warrant,United States,2021,NASDAQ,PTOCW
PTON,Peloton Interactive Inc. Class A Common Stock,United States,2019,NASDAQ,PTON
PTPI,Petros Pharmaceuticals Inc. Common Stock,United States,,NASDAQ,PTPI
PTRA,Proterra Inc. Common Stock,United States,2020,NASDAQ,PTRA
PTRAW,Proterra Inc. Warrant,United States,2020,NASDAQ,PTRAW
PTRS,Partners Bancorp Common Stock,United States,,NASDAQ,PTRS
PTSI,P.A.M. Transportation Services Inc. Common Stock,United States,1986,NASDAQ,PTSI
PTVE,Pactiv Evergreen Inc. Common stock,United States,2020,NASDAQ,PTVE
PUBM,PubMatic Inc. Class A Common Stock,United States,2020,NASDAQ,PUBM
PUCK,Goal Acquisitions Corp. Common Stock,United States,2021,NASDAQ,PUCK
PUCKU,Goal Acquisitions Corp. Unit,United States,2021,NASDAQ,PUCKU
PUCKW,Goal Acquisitions Corp. Warrant,United States,2021,NASDAQ,PUCKW
PULM,Pulmatrix Inc. Common Stock,United States,2014,NASDAQ,PULM
PUYI,Puyi Inc. American Depository Shares,China,2019,NASDAQ,PUYI
PVAC,Penn Virginia Corporation Common Stock,United States,,NASDAQ,PVAC
PVBC,Provident Bancorp Inc. (MD) Common Stock,United States,2015,NASDAQ,PVBC
PWFL,PowerFleet Inc. Common Stock,United States,,NASDAQ,PWFL
PWOD,Penns Woods Bancorp Inc. Common Stock,United States,,NASDAQ,PWOD
PWP,Perella Weinberg Partners Class A Common Stock,United States,2020,NASDAQ,PWP
PWPPW,Perella Weinberg Partners Warrant,United States,2020,NASDAQ,PWPPW
PXLW,Pixelworks Inc.  Common Stock,United States,2000,NASDAQ,PXLW
PXS,Pyxis Tankers Inc. Common Stock,Greece,,NASDAQ,PXS
PXSAP,Pyxis Tankers Inc. 7.75% Series A Cumulative Convertible Preferred Shares,Greece,,NASDAQ,PXSAP
PXSAW,Pyxis Tankers Inc. Warrant,Greece,,NASDAQ,PXSAW
PYPD,PolyPid Ltd. Ordinary Shares,Israel,2020,NASDAQ,PYPD
PYPL,PayPal Holdings Inc. Common Stock,United States,,NASDAQ,PYPL
PYR,PyroGenesis Canada Inc. Common Shares,Canada,,NASDAQ,PYR
PZZA,Papa John's International Inc. Common Stock,United States,1993,NASDAQ,PZZA
QADA,QAD Inc. Class A Common Stock,United States,,NASDAQ,QADA
QADB,QAD Inc. Class B Common Stock,United States,,NASDAQ,QADB
QCOM,QUALCOMM Incorporated Common Stock,United States,1991,NASDAQ,QCOM
QCRH,QCR Holdings Inc. Common Stock,United States,,NASDAQ,QCRH
QDEL,Quidel Corporation Common Stock,United States,,NASDAQ,QDEL
QELL,Qell Acquisition Corp. Class A Ordinary Shares,United States,2020,NASDAQ,QELL
QELLU,Qell Acquisition Corp. Unit,United States,2020,NASDAQ,QELLU
QELLW,Qell Acquisition Corp. Warrant,United States,2020,NASDAQ,QELLW
QFIN,360 DigiTech Inc. American Depositary Shares,China,2018,NASDAQ,QFIN
QH,Quhuo Limited American Depository Shares,China,2020,NASDAQ,QH
QIPT,Quipt Home Medical Corp. Common Shares,United States,,NASDAQ,QIPT
QIWI,QIWI plc American Depositary Shares,Cyprus,2013,NASDAQ,QIWI
QK,Q&K International Group Limited American Depositary Shares,China,2019,NASDAQ,QK
QLGN,Qualigen Therapeutics Inc. Common Stock,United States,2015,NASDAQ,QLGN
QLI,Qilian International Holding Group Ltd. Ordinary Shares,China,2021,NASDAQ,QLI
QLYS,Qualys Inc. Common Stock,United States,2012,NASDAQ,QLYS
QMCO,Quantum Corporation Common Stock,United States,,NASDAQ,QMCO
QNST,QuinStreet Inc. Common Stock,United States,2010,NASDAQ,QNST
QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund Shares of Beneficial Interest,United States,,NASDAQ,QQQX
QRHC,Quest Resource Holding Corporation Common Stock,United States,,NASDAQ,QRHC
QRTEA,Qurate Retail Inc. Series A Common Stock ,United States,,NASDAQ,QRTEA
QRTEB,Qurate Retail Inc. Series B Common Stock ,United States,,NASDAQ,QRTEB
QRTEP,Qurate Retail Inc. 8.0% Fixed Rate Cumulative Redeemable Preferred Stock,United States,,NASDAQ,QRTEP
QRVO,Qorvo Inc. Common Stock,United States,,NASDAQ,QRVO
QSI,Quantum-Si Incorporated Class A Common Stock,United States,2020,NASDAQ,QSI
QSIAW,Quantum-Si Incorporated Warrant,United States,2020,NASDAQ,QSIAW
QTNT,Quotient Limited Ordinary Shares,Switzerland,2014,NASDAQ,QTNT
QTRX,Quanterix Corporation Common Stock,United States,2017,NASDAQ,QTRX
QTT,Qutoutiao Inc. American Depositary Shares,China,2018,NASDAQ,QTT
QUBT,Quantum Computing Inc. Common Stock,United States,,NASDAQ,QUBT
QUIK,QuickLogic Corporation Common Stock,United States,1999,NASDAQ,QUIK
QUMU,Qumu Corporation Common Stock,United States,,NASDAQ,QUMU
QURE,uniQure N.V. Ordinary Shares,Netherlands,2014,NASDAQ,QURE
RAAC,Revolution Acceleration Acquisition Corp Class A Common Stock,United States,2021,NASDAQ,RAAC
RAACU,Revolution Acceleration Acquisition Corp Unit,United States,2020,NASDAQ,RAACU
RAACW,Revolution Acceleration Acquisition Corp Warrant,United States,2021,NASDAQ,RAACW
RACB,Research Alliance Corp. II Class A Common Stock,United States,2021,NASDAQ,RACB
RADA,RADA Electronic Industries Ltd. Ordinary Shares,Israel,,NASDAQ,RADA
RADI,Radius Global Infrastructure Inc. Class A Common Stock,United States,,NASDAQ,RADI
RAIL,FreightCar America Inc. Common Stock,United States,2005,NASDAQ,RAIL
RAIN,Rain Therapeutics Inc. Common Stock,United States,2021,NASDAQ,RAIN
RAM,Aries I Acquisition Corporation Class A Ordinary Share,Cayman Islands,2021,NASDAQ,RAM
RAMMU,Aries I Acquisition Corporation Unit,Cayman Islands,2021,NASDAQ,RAMMU
RAMMW,Aries I Acquisition Corporation Warrant,Cayman Islands,2021,NASDAQ,RAMMW
RAND,Rand Capital Corporation Common Stock,United States,,NASDAQ,RAND
RAPT,RAPT Therapeutics Inc. Common Stock,United States,2019,NASDAQ,RAPT
RARE,Ultragenyx Pharmaceutical Inc. Common Stock,United States,2014,NASDAQ,RARE
RAVE,Rave Restaurant Group Inc. Common Stock,United States,,NASDAQ,RAVE
RAVN,Raven Industries Inc. Common Stock,United States,,NASDAQ,RAVN
RBB,RBB Bancorp Common Stock,United States,2017,NASDAQ,RBB
RBBN,Ribbon Communications Inc. Common Stock,United States,,NASDAQ,RBBN
RBCAA,Republic Bancorp Inc. Class A Common Stock,United States,1998,NASDAQ,RBCAA
RBCN,Rubicon Technology Inc. Common Stock,United States,2007,NASDAQ,RBCN
RBKB,Rhinebeck Bancorp Inc. Common Stock,United States,2019,NASDAQ,RBKB
RBNC,Reliant Bancorp Inc. Common Stock,United States,,NASDAQ,RBNC
RCAT,Red Cat Holdings Inc. Common Stock,United States,,NASDAQ,RCAT
RCEL,Avita Therapeutics Inc. Common Stock,Australia,,NASDAQ,RCEL
RCHG,Recharge Acquisition Corp. Class A Common Stock,United States,2020,NASDAQ,RCHG
RCHGU,Recharge Acquisition Corp. Unit,United States,2020,NASDAQ,RCHGU
RCHGW,Recharge Acquisition Corp. Warrant,United States,2020,NASDAQ,RCHGW
RCII,Rent-A-Center Inc. Common Stock,United States,1995,NASDAQ,RCII
RCKT,Rocket Pharmaceuticals Inc. Common Stock,United States,2015,NASDAQ,RCKT
RCKY,Rocky Brands Inc. Common Stock,United States,1993,NASDAQ,RCKY
RCLF,Rosecliff Acquisition Corp I Class A Common Stock,United States,2021,NASDAQ,RCLF
RCLFU,Rosecliff Acquisition Corp I Unit,United States,2021,NASDAQ,RCLFU
RCLFW,Rosecliff Acquisition Corp I Warrants,United States,2021,NASDAQ,RCLFW
RCM,R1 RCM Inc. Common Stock,United States,,NASDAQ,RCM
RCMT,RCM Technologies Inc. Common Stock,United States,,NASDAQ,RCMT
RCON,Recon Technology Ltd. Class A Ordinary Shares,China,2009,NASDAQ,RCON
RCRT,Recruiter.com Group Inc. Common Stock,United States,,NASDAQ,RCRT
RCRTW,Recruiter.com Group Inc. Warrant,United States,,NASDAQ,RCRTW
RDCM,Radcom Ltd. Ordinary Shares,Israel,1997,NASDAQ,RDCM
RDFN,Redfin Corporation Common Stock,United States,2017,NASDAQ,RDFN
RDHL,Redhill Biopharma Ltd. American Depositary Shares,Israel,,NASDAQ,RDHL
RDI,Reading International Inc Class A Common Stock,United States,,NASDAQ,RDI
RDIB,Reading International Inc Class B Common Stock,United States,,NASDAQ,RDIB
RDNT,RadNet Inc. Common Stock,United States,,NASDAQ,RDNT
RDUS,Radius Health Inc. Common Stock,United States,2014,NASDAQ,RDUS
RDVT,Red Violet Inc. Common Stock ,United States,,NASDAQ,RDVT
RDWR,Radware Ltd. Ordinary Shares,Israel,1999,NASDAQ,RDWR
REAL,The RealReal Inc. Common Stock,United States,2019,NASDAQ,REAL
REAX,The Real Brokerage Inc. Common Shares,Canada,,NASDAQ,REAX
REDU,RISE Education Cayman Ltd American Depositary Shares,China,2017,NASDAQ,REDU
REED,Reeds Inc. Common Stock,United States,,NASDAQ,REED
REFR,Research Frontiers Incorporated Common Stock,United States,,NASDAQ,REFR
REG,Regency Centers Corporation Common Stock,United States,1993,NASDAQ,REG
REGI,Renewable Energy Group Inc. Common Stock,United States,2012,NASDAQ,REGI
REGN,Regeneron Pharmaceuticals Inc. Common Stock,United States,1991,NASDAQ,REGN
REKR,Rekor Systems Inc. Common Stock,United States,,NASDAQ,REKR
RELI,Reliance Global Group Inc. Common Stock,United States,,NASDAQ,RELI
RELIW,Reliance Global Group Inc. Series A Warrants,United States,,NASDAQ,RELIW
RELL,Richardson Electronics Ltd. Common Stock,United States,1983,NASDAQ,RELL
REPH,Recro Pharma Inc. Common Stock,United States,2014,NASDAQ,REPH
REPL,Replimune Group Inc. Common Stock,United States,2018,NASDAQ,REPL
RESN,Resonant Inc. Common Stock,United States,2014,NASDAQ,RESN
RETA,Reata Pharmaceuticals Inc. Class A Common Stock,United States,2016,NASDAQ,RETA
RETO,ReTo Eco-Solutions Inc. Common Shares,China,2017,NASDAQ,RETO
REVH,Revolution Healthcare Acquisition Corp. SAIL Class A Common Stock,United States,2021,NASDAQ,REVH
REVHU,Revolution Healthcare Acquisition Corp. SAIL Units,United States,2021,NASDAQ,REVHU
REVHW,Revolution Healthcare Acquisition Corp. SAIL Warrant.,United States,2021,NASDAQ,REVHW
REYN,Reynolds Consumer Products Inc. Common Stock,United States,2020,NASDAQ,REYN
RFIL,RF Industries Ltd. Common Stock,United States,,NASDAQ,RFIL
RGC,Regencell Bioscience Holdings Limited Ordinary Shares,Hong Kong,2021,NASDAQ,RGC
RGCO,RGC Resources Inc. Common Stock,United States,,NASDAQ,RGCO
RGEN,Repligen Corporation Common Stock,United States,1986,NASDAQ,RGEN
RGLD,Royal Gold Inc. Common Stock,United States,,NASDAQ,RGLD
RGLS,Regulus Therapeutics Inc. Common Stock,United States,2012,NASDAQ,RGLS
RGNX,REGENXBIO Inc. Common Stock,United States,2015,NASDAQ,RGNX
RGP,Resources Connection Inc. Common Stock,United States,,NASDAQ,RGP
RIBT,RiceBran Technologies Common Stock,United States,,NASDAQ,RIBT
RICK,RCI Hospitality Holdings Inc. Common Stock,United States,1995,NASDAQ,RICK
RICOU,Agrico Acquisition Corp. Unit,Cayman Islands,2021,NASDAQ,RICOU
RIDE,Lordstown Motors Corp. Class A Common Stock,United States,2019,NASDAQ,RIDE
RIGL,Rigel Pharmaceuticals Inc. Common Stock,United States,2000,NASDAQ,RIGL
RILY,B. Riley Financial Inc. Common Stock,United States,,NASDAQ,RILY
RILYG,B. Riley Financial Inc. 7.25% Senior Notes due 2027,United States,,NASDAQ,RILYG
RILYH,B. Riley Financial Inc. 7.375% Senior Notes due 2023,United States,,NASDAQ,RILYH
RILYI,B. Riley Financial Inc. 6.875% Senior Notes due 2023,United States,,NASDAQ,RILYI
RILYK,B. Riley Financial Inc. 5.50% Senior Notes Due 2026,United States,,NASDAQ,RILYK
RILYL,B. Riley Financial Inc. Depositary Shares each representing 1/1000th in a share of 7.375% Series B Cumulative Perpetual Preferred Stock par value $0.0001,United States,,NASDAQ,RILYL
RILYM,B. Riley Financial Inc. 6.375% Senior Notes due 2025,United States,,NASDAQ,RILYM
RILYN,B. Riley Financial Inc. 6.50% Senior Notes Due 2026,United States,,NASDAQ,RILYN
RILYO,B. Riley Financial Inc. 6.75% Senior Notes due 2024,United States,,NASDAQ,RILYO
RILYP,B. Riley Financial Inc. Depositary Shares each representing a 1/1000th fractional interest in a share of Series A Cumulative Perpetual Preferred Stock,United States,,NASDAQ,RILYP
RILYT,B. Riley Financial Inc. 6.00% Senior Notes Due 2028,United States,,NASDAQ,RILYT
RIOT,Riot Blockchain Inc.  Common Stock ,United States,,NASDAQ,RIOT
RIVE,Riverview Financial Corporation Common Stock,United States,,NASDAQ,RIVE
RKDA,Arcadia Biosciences Inc. Common Stock,United States,2015,NASDAQ,RKDA
RLAY,Relay Therapeutics Inc. Common Stock,United States,2020,NASDAQ,RLAY
RLMD,Relmada Therapeutics Inc. Common Stock,United States,,NASDAQ,RLMD
RMBI,Richmond Mutual Bancorporation Inc. Common Stock,United States,2019,NASDAQ,RMBI
RMBL,RumbleOn Inc. Class B Common Stock,United States,,NASDAQ,RMBL
RMBS,Rambus Inc. Common Stock,United States,1997,NASDAQ,RMBS
RMCF,Rocky Mountain Chocolate Factory Inc. Common Stock,United States,,NASDAQ,RMCF
RMGB,RMG Acquisition Corp. II Class A Ordinary Shares,United States,2021,NASDAQ,RMGB
RMGBU,RMG Acquisition Corp. II Unit,United States,2020,NASDAQ,RMGBU
RMGBW,RMG Acquisition Corp. II Warrant,United States,2021,NASDAQ,RMGBW
RMGC,RMG Acquisition Corp. III Class A Ordinary Shares,United States,2021,NASDAQ,RMGC
RMGCU,RMG Acquisition Corp. III Unit,United States,2021,NASDAQ,RMGCU
RMGCW,RMG Acquisition Corp. III Warrant,United States,2021,NASDAQ,RMGCW
RMNI,Rimini Street Inc. (DE) Common Stock,United States,2015,NASDAQ,RMNI
RMR,The RMR Group Inc. Class A Common Stock,United States,,NASDAQ,RMR
RMRM,RMR Mortgage Trust Common Stock,United States,,NASDAQ,RMRM
RMTI,Rockwell Medical Inc. (DE) Common Stock,United States,1998,NASDAQ,RMTI
RNA,Avidity Biosciences Inc. Common Stock,United States,2020,NASDAQ,RNA
RNAZ,TransCode Therapeutics Inc. Common Stock,United States,2021,NASDAQ,RNAZ
RNDB,Randolph Bancorp Inc. Common Stock,United States,2016,NASDAQ,RNDB
RNLX,Renalytix plc American Depositary Shares,United Kingdom,2020,NASDAQ,RNLX
RNST,Renasant Corporation Common Stock,United States,,NASDAQ,RNST
RNWK,RealNetworks Inc. Common Stock,United States,1997,NASDAQ,RNWK
ROAD,Construction Partners Inc. Class A Common Stock,United States,2018,NASDAQ,ROAD
ROCC,Roth CH Acquisition II Co. Common Stock,United States,2021,NASDAQ,ROCC
ROCCU,Roth CH Acquisition II Co. Unit,United States,2020,NASDAQ,ROCCU
ROCCW,Roth CH Acquisition II Co. Warrant,United States,2021,NASDAQ,ROCCW
ROCK,Gibraltar Industries Inc. Common Stock,United States,1993,NASDAQ,ROCK
ROCR,Roth CH Acquisition III Co. Common stock,United States,2021,NASDAQ,ROCR
ROCRU,Roth CH Acquisition III Co. Unit,United States,2021,NASDAQ,ROCRU
ROCRW,Roth CH Acquisition III Co. Warrant,United States,2021,NASDAQ,ROCRW
ROIC,Retail Opportunity Investments Corp. Common Stock (MD),United States,,NASDAQ,ROIC
ROKU,Roku Inc. Class A Common Stock,United States,2017,NASDAQ,ROKU
ROLL,RBC Bearings Incorporated Common Stock,United States,2005,NASDAQ,ROLL
ROOT,Root Inc. Class A Common Stock,United States,2020,NASDAQ,ROOT
ROST,Ross Stores Inc. Common Stock,United States,1985,NASDAQ,ROST
RPAY,Repay Holdings Corporation Class A Common Stock,United States,2018,NASDAQ,RPAY
RPD,Rapid7 Inc. Common Stock,United States,2015,NASDAQ,RPD
RPHM,Reneo Pharmaceuticals Inc. Common Stock,United States,2021,NASDAQ,RPHM
RPID,Rapid Micro Biosystems Inc. Class A Common Stock,United States,2021,NASDAQ,RPID
RPRX,Royalty Pharma plc Class A Ordinary Shares ,United States,2020,NASDAQ,RPRX
RPTX,Repare Therapeutics Inc. Common Shares,Canada,2020,NASDAQ,RPTX
RRBI,Red River Bancshares Inc. Common Stock,United States,2019,NASDAQ,RRBI
RRGB,Red Robin Gourmet Burgers Inc. Common Stock,United States,2002,NASDAQ,RRGB
RRR,Red Rock Resorts Inc. Class A Common Stock,United States,2016,NASDAQ,RRR
RSLS,ReShape Lifesciences Inc. Common Stock,United States,2016,NASDAQ,RSLS
RSSS,Research Solutions Inc Common Stock,United States,,NASDAQ,RSSS
RTLR,Rattler Midstream LP Common Units,United States,2019,NASDAQ,RTLR
RTPY,Reinvent Technology Partners Y Class A Ordinary Shares,United States,2021,NASDAQ,RTPY
RTPYU,Reinvent Technology Partners Y Unit,United States,2021,NASDAQ,RTPYU
RTPYW,Reinvent Technology Partners Y Warrant,United States,2021,NASDAQ,RTPYW
RUBY,Rubius Therapeutics Inc. Common Stock,United States,2018,NASDAQ,RUBY
RUN,Sunrun Inc. Common Stock,United States,2015,NASDAQ,RUN
RUSHA,Rush Enterprises Inc. Common Stock Cl A,United States,,NASDAQ,RUSHA
RUSHB,Rush Enterprises Inc. Class B,United States,,NASDAQ,RUSHB
RUTH,Ruth's Hospitality Group Inc. Common Stock,United States,2005,NASDAQ,RUTH
RVMD,Revolution Medicines Inc. Common Stock,United States,2020,NASDAQ,RVMD
RVNC,Revance Therapeutics Inc. Common Stock,United States,2014,NASDAQ,RVNC
RVPH,Reviva Pharmaceuticals Holdings Inc. Common Stock ,United States,2020,NASDAQ,RVPH
RVPHW,Reviva Pharmaceuticals Holdings Inc. Warrants,United States,2018,NASDAQ,RVPHW
RVSB,Riverview Bancorp Inc Common Stock,United States,,NASDAQ,RVSB
RWLK,ReWalk Robotics Ltd. Ordinary Shares,Israel,2014,NASDAQ,RWLK
RXDX,Prometheus Biosciences Inc. Common Stock,United States,2021,NASDAQ,RXDX
RXRA,RXR Acquisition Corp. Class A Common Stock,United States,2021,NASDAQ,RXRA
RXRAU,RXR Acquisition Corp. Units,United States,2021,NASDAQ,RXRAU
RXRAW,RXR Acquisition Corp. Warrants to purchase Class A common stock,United States,2021,NASDAQ,RXRAW
RXRX,Recursion Pharmaceuticals Inc. Class A Common Stock,United States,2021,NASDAQ,RXRX
RXT,Rackspace Technology Inc. Common Stock,United States,2020,NASDAQ,RXT
RYAAY,Ryanair Holdings plc American Depositary Shares,Ireland,1997,NASDAQ,RYAAY
RYTM,Rhythm Pharmaceuticals Inc. Common Stock,United States,2017,NASDAQ,RYTM
RZLT,Rezolute Inc. Common Stock (NV),United States,,NASDAQ,RZLT
SABR,Sabre Corporation Common Stock,United States,2014,NASDAQ,SABR
SABRP,Sabre Corporation 6.50% Series A Mandatory Convertible Preferred Stock,United States,,NASDAQ,SABRP
SAFM,Sanderson Farms Inc. Common Stock,United States,1987,NASDAQ,SAFM
SAFT,Safety Insurance Group Inc. Common Stock,United States,2002,NASDAQ,SAFT
SAGE,Sage Therapeutics Inc. Common Stock,United States,2014,NASDAQ,SAGE
SAIA,Saia Inc. Common Stock,United States,,NASDAQ,SAIA
SAII,Software Acquisition Group Inc. II Class A Common Stock,United States,2020,NASDAQ,SAII
SAIIU,Software Acquisition Group Inc. II Unit,United States,2020,NASDAQ,SAIIU
SAIIW,Software Acquisition Group Inc. II Warrant,United States,2020,NASDAQ,SAIIW
SAL,Salisbury Bancorp Inc. Common Stock,United States,,NASDAQ,SAL
SALM,Salem Media Group Inc. Class A Common Stock,United States,1999,NASDAQ,SALM
SAMG,Silvercrest Asset Management Group Inc. Class A Common Stock,United States,2013,NASDAQ,SAMG
SANA,Sana Biotechnology Inc. Common Stock,United States,2021,NASDAQ,SANA
SANM,Sanmina Corporation Common Stock,United States,1993,NASDAQ,SANM
SANW,S&W Seed Company Common Stock (NV),United States,,NASDAQ,SANW
SASR,Sandy Spring Bancorp Inc. Common Stock,United States,,NASDAQ,SASR
SATS,EchoStar  Corporation Common Stock,United States,,NASDAQ,SATS
SAVA,Cassava Sciences Inc. Common Stock,United States,,NASDAQ,SAVA
SBAC,SBA Communications Corporation Class A Common Stock,United States,1999,NASDAQ,SBAC
SBBP,Strongbridge Biopharma plc Ordinary Shares,United States,2015,NASDAQ,SBBP
SBCF,Seacoast Banking Corporation of Florida Common Stock,United States,,NASDAQ,SBCF
SBEA,SilverBox Engaged Merger Corp I Class A Common Stock,United States,2021,NASDAQ,SBEA
SBEAU,SilverBox Engaged Merger Corp I Units,United States,2021,NASDAQ,SBEAU
SBEAW,SilverBox Engaged Merger Corp I Warrant,United States,2021,NASDAQ,SBEAW
SBFG,SB Financial Group Inc. Common Stock,United States,,NASDAQ,SBFG
SBGI,Sinclair Broadcast Group Inc. Class A Common Stock,United States,1995,NASDAQ,SBGI
SBLK,Star Bulk Carriers Corp. Common Shares,Greece,,NASDAQ,SBLK
SBLKZ,Star Bulk Carriers Corp. 8.30% Senior Notes due 2022,Greece,,NASDAQ,SBLKZ
SBNY,Signature Bank Common Stock,United States,2004,NASDAQ,SBNY
SBNYP,Signature Bank Depositary shares each representing a 1/40th ownership interest in a share of 5.000% Noncumulative Perpetual Series A Preferred Stock,United States,,NASDAQ,SBNYP
SBRA,Sabra Health Care REIT Inc. Common Stock,United States,,NASDAQ,SBRA
SBSI,Southside Bancshares Inc. Common Stock,United States,,NASDAQ,SBSI
SBT,Sterling Bancorp Inc. Common Stock,United States,2017,NASDAQ,SBT
SBTX,Silverback Therapeutics Inc. Common Stock,United States,2020,NASDAQ,SBTX
SBUX,Starbucks Corporation Common Stock,United States,1992,NASDAQ,SBUX
SCAQ,Stratim Cloud Acquisition Corp. Class A Common Stock,United States,2021,NASDAQ,SCAQ
SCAQU,Stratim Cloud Acquisition Corp. Unit,United States,2021,NASDAQ,SCAQU
SCHL,Scholastic Corporation Common Stock,United States,1992,NASDAQ,SCHL
SCHN,Schnitzer Steel Industries Inc. Class A Common Stock,United States,1993,NASDAQ,SCHN
SCKT,Socket Mobile Inc. Common Stock,United States,,NASDAQ,SCKT
SCLE,Broadscale Acquisition Corp. Class A common stock,United States,2021,NASDAQ,SCLE
SCLEU,Broadscale Acquisition Corp. Units,United States,2021,NASDAQ,SCLEU
SCLEW,Broadscale Acquisition Corp. Warrant,United States,2021,NASDAQ,SCLEW
SCOA,ScION Tech Growth I Class A Ordinary Shares,United Kingdom,2021,NASDAQ,SCOA
SCOAU,ScION Tech Growth I Unit,United Kingdom,2020,NASDAQ,SCOAU
SCOAW,ScION Tech Growth I Warrant,United Kingdom,2021,NASDAQ,SCOAW
SCOB,ScION Tech Growth II Class A Ordinary Shares,United Kingdom,2021,NASDAQ,SCOB
SCOBU,ScION Tech Growth II Units,United Kingdom,2021,NASDAQ,SCOBU
SCOBW,ScION Tech Growth II Warrants,United Kingdom,2021,NASDAQ,SCOBW
SCOR,comScore Inc. Common Stock,United States,2018,NASDAQ,SCOR
SCPH,scPharmaceuticals Inc. Common Stock,United States,2017,NASDAQ,SCPH
SCPL,SciPlay Corporation Class A Common Stock,United States,2019,NASDAQ,SCPL
SCPS,Scopus BioPharma Inc. Common Stock,United States,2020,NASDAQ,SCPS
SCR,Score Media and Gaming Inc. Class A Subordinate Voting Shares,Canada,,NASDAQ,SCR
SCSC,ScanSource Inc. Common Stock,United States,,NASDAQ,SCSC
SCVL,Shoe Carnival Inc. Common Stock,United States,1993,NASDAQ,SCVL
SCWX,SecureWorks Corp. Class A Common Stock,United States,2016,NASDAQ,SCWX
SCYX,SCYNEXIS Inc. Common Stock,United States,2014,NASDAQ,SCYX
SDAC,Sustainable Development Acquisition I Corp. Class A Common Stock,United States,2021,NASDAQ,SDAC
SDACU,Sustainable Development Acquisition I Corp. Unit,United States,2021,NASDAQ,SDACU
SDACW,Sustainable Development Acquisition I Corp. Warrant,United States,2021,NASDAQ,SDACW
SDC,SmileDirectClub Inc. Class A Common Stock,United States,2019,NASDAQ,SDC
SDGR,Schrodinger Inc. Common Stock,United States,2020,NASDAQ,SDGR
SDH,Global Internet of People Inc. Ordinary Shares,China,2021,NASDAQ,SDH
SEAC,SeaChange International Inc. Common Stock,United States,1996,NASDAQ,SEAC
SECO,Secoo Holding Limited ADR,China,2017,NASDAQ,SECO
SEDG,SolarEdge Technologies Inc. Common Stock,Israel,2015,NASDAQ,SEDG
SEED,Origin Agritech Limited Common Stock,China,,NASDAQ,SEED
SEEL,Seelos Therapeutics Inc. Common Stock,United States,,NASDAQ,SEEL
SEER,Seer Inc. Class A Common Stock,United States,2020,NASDAQ,SEER
SEIC,SEI Investments Company Common Stock,United States,1981,NASDAQ,SEIC
SELB,Selecta Biosciences Inc. Common Stock,United States,2016,NASDAQ,SELB
SELF,Global Self Storage Inc. Common Stock,United States,,NASDAQ,SELF
SENEA,Seneca Foods Corp. Class A Common Stock,United States,,NASDAQ,SENEA
SENEB,Seneca Foods Corp. Class B Common Stock,United States,,NASDAQ,SENEB
SERA,Sera Prognostics Inc. Class A Common Stock,United States,2021,NASDAQ,SERA
SESN,Sesen Bio Inc. Common Stock,United States,2014,NASDAQ,SESN
SFBC,Sound Financial Bancorp Inc. Common Stock,United States,,NASDAQ,SFBC
SFET,Safe-T Group Ltd. American Depositary Share,Israel,2018,NASDAQ,SFET
SFIX,Stitch Fix Inc. Class A Common Stock,United States,2017,NASDAQ,SFIX
SFM,Sprouts Farmers Market Inc. Common Stock,United States,2013,NASDAQ,SFM
SFNC,Simmons First National Corporation Class A Common Stock,United States,,NASDAQ,SFNC
